{2.137, 0.116913, 0.117236, 0.127565, 0.116628, 0.116914, 0.0000755893, 0.00252849, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.138, 0.116922, 0.117244, 0.127574, 0.116637, 0.116923, 0.0000756004, 0.00252886, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.139, 0.11693, 0.117253, 0.127583, 0.116645, 0.116931, 0.0000756114, 0.00252923, 2.60512, 0.333006, 0.920804, 208.043, 23.5505, 76.6543}
{2.14, 0.116939, 0.117262, 0.127593, 0.116654, 0.11694, 0.0000756225, 0.0025296, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.141, 0.116947, 0.11727, 0.127602, 0.116662, 0.116948, 0.0000756336, 0.00252997, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.142, 0.116956, 0.117279, 0.127611, 0.116671, 0.116957, 0.0000756447, 0.00253034, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.143, 0.116964, 0.117287, 0.127621, 0.116679, 0.116965, 0.0000756558, 0.00253071, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.144, 0.116973, 0.117296, 0.12763, 0.116688, 0.116974, 0.0000756669, 0.00253108, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.145, 0.116982, 0.117305, 0.127639, 0.116697, 0.116983, 0.0000756779, 0.00253145, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.146, 0.11699, 0.117313, 0.127649, 0.116705, 0.116991, 0.000075689, 0.00253182, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.147, 0.116999, 0.117322, 0.127658, 0.116714, 0.117, 0.0000757001, 0.00253219, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.148, 0.117007, 0.11733, 0.127667, 0.116722, 0.117008, 0.0000757112, 0.00253256, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.149, 0.117016, 0.117339, 0.127677, 0.116731, 0.117017, 0.0000757222, 0.00253293, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.15, 0.117024, 0.117347, 0.127686, 0.116739, 0.117025, 0.0000757333, 0.0025333, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.151, 0.117033, 0.117356, 0.127695, 0.116748, 0.117034, 0.0000757444, 0.00253367, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.152, 0.117041, 0.117365, 0.127705, 0.116756, 0.117042, 0.0000757554, 0.00253404, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.153, 0.11705, 0.117373, 0.127714, 0.116765, 0.117051, 0.0000757665, 0.00253441, 2.60512, 0.333006, 0.920805, 208.043, 23.5505, 76.6543}
{2.154, 0.117059, 0.117382, 0.127723, 0.116773, 0.11706, 0.0000757776, 0.00253478, 2.60512, 0.333007, 0.920805, 208.043, 23.5505, 76.6543}
{2.155, 0.117067, 0.11739, 0.127733, 0.116782, 0.117068, 0.0000757886, 0.00253515, 2.60512, 0.333007, 0.920805, 208.043, 23.5505, 76.6543}
{2.156, 0.117076, 0.117399, 0.127742, 0.11679, 0.117077, 0.0000757997, 0.00253552, 2.60512, 0.333007, 0.920805, 208.043, 23.5505, 76.6543}
{2.157, 0.117084, 0.117407, 0.127751, 0.116799, 0.117085, 0.0000758107, 0.00253589, 2.60512, 0.333007, 0.920805, 208.043, 23.5505, 76.6543}
